CRASH BANDICOOT - ALL VARIABLES (3368)
================================================================================

Address        Size  Name
0x0062ECE8   4        testforcepart
0x0062ECEC   4        DebugPart
0x0062ECF0   4        shadstorecnt
0x0062ECF4   4        testflip
0x0062ECF8   4        testcntp
0x0062ECFC   4        ot_free
0x0062ED00   4        ot_highest
0x0062ED04   4        testdebug
0x0062ED08   4        testdone
0x0062ED0C   4        testdone2
0x0062ED10   4        testcnt
0x0062ED14   4        timev
0x0062ED18   4        curlightcol
0x0062ED1C   4        NuRndrWaterLevel
0x0062ED20   4        NuRndrWaterTint
0x0062ED24   4        testmat
0x0062ED28   4        NuRndrFootFree
0x0062ED2C   4        testfootcol
0x0062ED30   4        NuFntCur
0x0062ED34   4        scale_x
0x0062ED38   4        scale_y
0x0062ED3C   4        crsr_x
0x0062ED40   4        crsr_y
0x0062ED44   4        system_font
0x0062ED48   4        no_default_font
0x0062ED60   4        nufnt_init
0x0062ED64   4        NuFntHeight
0x0062ED68   4        NuFntBase
0x0062ED6C   4        NuFntPrintLength
0x0062ED70   4        NuFntPrintHeight
0x0062ED78   4        NuLgtSeed
0x0062ED7C   4        Hazeampx
0x0062ED80   4        Hazeampy
0x0062ED84   4        HazeColour
0x0062ED88   4        testmult
0x0062ED8C   4        testbasespeed
0x0062ED90   4        testfogmult
0x0062ED94   4        testfogheight
0x0062ED9C   4        NuLightAddMat
0x0062EDA0   4        NuLightAddMat2
0x0062EDA4   4        NuLightZBufMat
0x0062EDA8   4        NuLgtBackBuff
0x0062EDAC   4        NuLgtGreyNZMat
0x0062EDB0   4        NuLgtArcLaserCnt
0x0062EDB4   4        NuLgtArcLaserOldCnt
0x0062EDB8   4        NuLgtArcLaserFrame
0x0062EDBC   4        NuLgtArcMtl
0x0062EDC0   4        NuLgtArcU0
0x0062EDC4   4        NuLgtArcV0
0x0062EDC8   4        NuLgtArcU1
0x0062EDCC   4        NuLgtArcV1
0x0062EDD0   4        NuLightHazePolyCnt
0x0062EDD4   4        NuLightHazePolymtl
0x0062EDD8   4        NuLightSpotCnt
0x0062EDDC   4        NuLightOldSpotCnt
0x0062EDE0   4        NuLgtGreyMat
0x0062EDE4   4        NuLightZMat
0x0062EDE8   4        NuLgtBackAlphaBuff
0x0062EDF0   4        NuLgtBuff
0x0062EDF4   4        NuLgtFxSetCall
0x0062EDF8   4        NuLgtFxFogCop
0x0062EDFC   4        NuLgtFxFogClr
0x0062EE00   4        NuRndrFogNear
0x0062EE04   4        NuRndrFogFar
0x0062EE08   4        NuRndrFogCol
0x0062EE0C   4        NuRndrFogBlur
0x0062EE10   4        NuRndrFogClear
0x0062EE14   4        testmax
0x0062EE18   4        isBitCountTable
0x0062EE28   4        nugscn_generate_colourref
0x0062EE2C   4        scene_version
0x0062EE30   4        cvt_splines
0x0062EE34   4        cvt_numsplines
0x0062EE38   4        cvt_spline_cvs
0x0062EE50   4        nugscn_mtlupdate_enabled
0x0062EE54   4        in_protected_bit
0x0062EE58   4        nugscn_cfg
0x0062EEA8   4        gscn_dbg
0x0062EEAC   4        gscn_showsplines
0x0062EEB0   4        info_texturecount
0x0062EEB4   4        info_texturesize
0x0062EEB8   4        info_colourrefsize
0x0062EEBC   4        nametable_base
0x0062EEC0   4        nametable_free
0x0062EEC4   4        splcnt
0x0062EEC8   4        verts_this_frame
0x0062EECC   4        ghg_version
0x0062EED0   4        show_strip
0x0062EED4   4        info_pktdata
0x0062EED8   4        nugscn_generate_packetinfo
0x0062EEDC   4        colourref_enabled
0x0062EEE0   4        colourref_offset
0x0062EEE4   4        NuCvtPntEna
0x0062EEE8   4        NuCvtMaxSpan
0x0062EEF0   4        nucvtgeo_lasttag
0x0062EEF4   4        info_tristripcount
0x0062EEF8   4        info_tricount
0x0062EEFC   4        info_stripcount
0x0062EF00   4        info_pktcnt
0x0062EF04   4        info_pktsizecnt
0x0062EF08   4        info_pktbuff
0x0062EF0C   4        NuCvtPntOn
0x0062EF10   4        NuCvtUvOn
0x0062EF18   4        allocid
0x0062EF1C   4        prevvidlimit
0x0062EF20   4        callcnt
0x0062EF28   4        skinbuffer_free
0x0062EF30   4        sys_progs
0x0062EF34   4        ntal_first
0x0062EF38   4        ntal_free
0x0062EFC0   4        vu_debug
0x0062EFC4   4        randomTable
0x0062EFC8   4        use_water_table
0x0062EFD0   4        rs
0x0062EFD4   4        patch_nokick
0x0062EFD8   4        nufpatch_quit
0x0062EFDC   4        lerpval
0x0062EFE0   4        fast_index
0x0062EFE8   4        skip_grab
0x0062EFEC   4        nwater_mtl
0x0062EFF0   4        theta_step
0x0062EFF4   4        get_screen
0x0062EFF8   4        water_tables_active
0x0062EFFC   4        nwater_tables
0x0062F008   4        theta.105
0x0062F010   4        nutex_force_quantisation
0x0062F014   4        nutex_force_overbrighten
0x0062F018   4        txbuff
0x0062F01C   4        palcnt
0x0062F028   4        dmachan_vif1
0x0062F02C   4        nuvideo_global_vbcnt
0x0062F030   4        nuvideo_global_framerate
0x0062F034   4        sys_tb
0x0062F038   4        tb_peak_reset
0x0062F03C   4        framestarttime
0x0062F040   4        frameendtime
0x0062F044   4        frametime
0x0062F048   4        PS2_REZ_W
0x0062F04C   4        PS2_REZ_H
0x0062F050   4        PS2_VCNTR_X
0x0062F054   4        PS2_VCNTR_Y
0x0062F058   4        auto_screen_swap_enabled
0x0062F05C   4        ps2video_novsync
0x0062F064   4        nusound_irx_loaded
0x0062F068   4        initialised.123
0x0062F06C   4        vbe_set
0x0062F070   4        vbe_chain
0x0062F074   4        vbe_dis_cnt
0x0062F078   4        vbs_set
0x0062F07C   4        vbs_chain
0x0062F080   4        vbs_dis_cnt
0x0062F084   4        all_handlers_initialised
0x0062F088   4        hold_last_chain
0x0062F08C   4        channel1_waiting
0x0062F090   4        channel2_waiting
0x0062F094   4        ch2_ends
0x0062F098   4        ch1_waits
0x0062F09C   4        gs_dma_countdownval
0x0062F0A0   4        gs_dma_countdown
0x0062F0B0   4        frame_start_wait
0x0062F0B4   4        crta
0x0062F0B8   4        crtb
0x0062F0BC   4        crtc
0x0062F0C0   4        ps2video_ignore_frameout
0x0062F0C4   4        nuvideo_progressive_scan
0x0062F0C8   4        ps2_video_fmt
0x0062F0CC   4        ps2_zb_fmt
0x0062F0D0   4        ps2_video_size
0x0062F0D8   4        debug_gs_list
0x0062F0DC   4        debug_dma_list
0x0062F0E0   4        ps2_scratch_free
0x0062F0E4   4        debug_dma_level
0x0062F0E8   4        decode_error
0x0062F188   4        find_mark
0x0062F18C   4        gs_dma_status
0x0062F190   4        vu1_dma_status
0x0062F194   4        crc_check
0x0062F198   4        gs_termaddr
0x0062F19C   4        wait_until_finished
0x0062F1A0   4        cycle_steal
0x0062F1A4   4        termaddr
0x0062F1A8   4        vpdmatag_curr
0x0062F1B0   4        gs_last_write
0x0062F1B8   4        gs_prev_write
0x0062F1C0   4        vu1_last_write
0x0062F1C8   4        vu1_prev_write
0x0062F1D0   8        old_crc
0x0062F1D8   4        PadRecInfo
0x0062F1DC   4        PadDemoEnd
0x0062F1E0   8        npnts
0x0062F1E8   4        inbuffer
0x0062F1EC   4        clipflags
0x0062F1F0   4        TerrPlatDis
0x0062F200   4        EShadY
0x0062F204   4        terrhitflags
0x0062F208   4        ShadRoofY
0x0062F20C   4        EShadRoofY
0x0062F210   4        CurTerr
0x0062F214   4        PickupTerr
0x0062F218   4        curSphereter
0x0062F21C   4        curPickInst
0x0062F220   4        CurTrackInfo
0x0062F224   4        TerI
0x0062F228   4        TerrPoly
0x0062F22C   4        TerrPolyObj
0x0062F230   4        ShadPoly
0x0062F234   4        EShadPoly
0x0062F238   4        ShadRoofPoly
0x0062F23C   4        EShadRoofPoly
0x0062F240   4        WallSplCount
0x0062F244   4        ScaleTerrain
0x0062F248   4        TerrShape
0x0062F24C   4        TerrShapeAdjCnt
0x0062F250   4        PlatImpactId
0x0062F254   4        PlatCrush
0x0062F258   4        plathitid
0x0062F25C   2        castnum
0x0062F25E   2        ecastnum
0x0062F260   2        castroofnum
0x0062F262   2        ecastroofnum
0x0062F264   2        shadhit
0x0062F266   2        eshadhit
0x0062F268   2        shadroofhit
0x0062F26A   2        eshadroofhit
0x0062F26C   4        terraincnt
0x0062F270   4        situtotal
0x0062F274   4        platinrange
0x0062F278   4        crashdata
0x0062F27C   4        terlistptr
0x0062F280   4        TempStackPtr
0x0062F284   4        testlock
0x0062F288   4        effect_types_used
0x0062F28C   4        CutoffCameraVec
0x0062F290   4        curdeba
0x0062F294   4        curdebb
0x0062F298   4        debris_render_group
0x0062F29C   4        render_debris_enabled
0x0062F2A0   4        debris_sfx
0x0062F2A4   4        freeDmaDebType
0x0062F2A8   4        globaltime
0x0062F2AC   4        globalframes
0x0062F2B0   4        FreeColourSlot
0x0062F2B4   4        debris_chunk_control_stack_index
0x0062F2B8   4        freedebchkptr
0x0062F2BC   4        freedebkeyptr
0x0062F2C0   4        freechunkcontrolsptr
0x0062F2C4   4        debris_emitter_stack_index
0x0062F2C8   4        debris_single_stack_index
0x0062F2D0   4        edpp_create_type
0x0062F2D4   4        edpp_dpad_mode
0x0062F2D8   4        edptl_switch_menu
0x0062F2DC   4        edptl_switchtype_menu
0x0062F2E0   4        edptl_sounds_menu
0x0062F2E4   4        edptl_soundx_menu
0x0062F2E8   4        edptl_soundid_menu
0x0062F2EC   4        edptl_soundcontrol_menu
0x0062F2F0   4        edptl_bounce_menu
0x0062F2F4   4        edptl_group_menu
0x0062F2F8   4        edpp_emitrotz
0x0062F2FC   4        edpp_emitroty
0x0062F300   4        edpp_rotz
0x0062F304   4        edpp_roty
0x0062F308   4        edpp_offset
0x0062F30C   4        edpp_refrotz
0x0062F310   4        edpp_refroty
0x0062F314   4        superscale
0x0062F318   4        edptl_count
0x0062F31C   4        edptl_clipboard_entry
0x0062F320   4        grad_item
0x0062F324   4        grad_alpha_item
0x0062F328   4        grad_size_w_item
0x0062F32C   4        grad_size_h_item
0x0062F330   4        grad_size_min_item
0x0062F334   4        grad_size_max_item
0x0062F338   4        grad_rot_item
0x0062F33C   4        grad_rot_min_item
0x0062F340   4        grad_rot_max_item
0x0062F344   4        grad_jib_x_freq_item
0x0062F348   4        grad_jib_x_amp_item
0x0062F34C   4        grad_jib_y_freq_item
0x0062F350   4        grad_jib_y_amp_item
0x0062F354   4        coll_env_item
0x0062F358   1        levelfilenametype
0x0062F478   4        edpp_cam_dist
0x0062F47C   4        edpp_cam_ax
0x0062F480   4        edpp_cam_ay
0x0062F484   4        edpp_first_time_this_level
0x0062F488   4        edpp_numparticles
0x0062F48C   4        edpp_mtl
0x0062F490   4        edpp_boxmtl
0x0062F494   4        edpp_nextalloc
0x0062F498   4        edpp_nearest
0x0062F49C   4        edpp_curr
0x0062F4A0   4        edpp_snap_enabled
0x0062F4A4   1        edpp_effect_list
0x0062F4A8   4        edpp_active_menu
0x0062F4AC   4        ptltypemenu
0x0062F4B0   4        ptloptmenu
0x0062F4B4   4        ptlgsortmenu
0x0062F4B8   4        ptlgcodemenu
0x0062F4BC   4        ptlemitmenu
0x0062F4C0   4        ptlsizemenu
0x0062F4C4   4        ptlrotmenu
0x0062F4C8   4        ptljibmenu
0x0062F4CC   4        ptlcolmenu
0x0062F4D0   4        ptlemitvelmenu
0x0062F4D4   4        ptlgravmenu
0x0062F4D8   4        ptlvaremitmenu
0x0062F4DC   4        ptlvarstartmenu
0x0062F4E0   4        ptlcutoffmenu
0x0062F4E4   4        ptldatamenu
0x0062F4E8   4        memcardmenu
0x0062F4EC   4        messagemenu
0x0062F4F0   4        loadeffectsmenu
0x0062F4F4   4        mergeeffectsmenu
0x0062F4F8   4        deleteeffectsmenu
0x0062F4FC   4        filenamemenu
0x0062F500   4        namemenu
0x0062F504   4        confirmmenu
0x0062F508   4        changegenratemenu
0x0062F50C   4        totalptlsmenu
0x0062F510   4        etimemenu
0x0062F514   4        emittimemenu
0x0062F518   4        sscalemenu
0x0062F51C   4        texturemenu
0x0062F520   4        textureselectmenu
0x0062F524   4        collmenu
0x0062F528   4        effectlistmenu
0x0062F52C   4        ptlclipmenu
0x0062F530   4        dpadmodemenu
0x0062F538   4        edobj_active_menu
0x0062F53C   4        edobj_options_menu
0x0062F540   4        edobj_instance_menu
0x0062F544   4        edobj_animprop_menu
0x0062F548   4        edobj_wayprop_menu
0x0062F54C   4        edobj_switch_menu
0x0062F550   4        edobj_switchtype_menu
0x0062F554   4        edobj_particle_menu
0x0062F558   4        edobj_localparticle_menu
0x0062F55C   4        edobj_localparticletype_menu
0x0062F560   4        edobj_particletype_menu
0x0062F564   4        edobj_sound_menu
0x0062F568   4        edobj_localsound_menu
0x0062F56C   4        edobj_localsoundtype_menu
0x0062F570   4        edobj_soundtype_menu
0x0062F574   4        edobj_bouncy_menu
0x0062F578   4        edobj_base_scene
0x0062F57C   4        edobj_count
0x0062F580   4        edobj_emitrotz
0x0062F584   4        edobj_emitroty
0x0062F588   4        localframecount.75
0x0062F608   4        edobj_mtl
0x0062F60C   4        edobj_mtl_zoff
0x0062F610   4        edobj_cam_dist
0x0062F614   4        edobj_cam_ax
0x0062F618   4        edobj_cam_ay
0x0062F61C   4        edobj_instance_type
0x0062F620   4        edobj_next_instance
0x0062F624   4        edobj_nearest
0x0062F628   4        edobj_nearest_waypoint
0x0062F62C   4        edobj_nearest_particle
0x0062F630   4        edobj_nearest_sound
0x0062F634   4        edobj_waypoint_mode
0x0062F638   4        edobj_copy_mode
0x0062F63C   4        edobj_particle_mode
0x0062F640   4        edobj_sound_mode
0x0062F644   4        edobj_particle_type
0x0062F648   4        edobj_sound_type
0x0062F64C   4        edobj_snap_xz
0x0062F650   4        edobj_snap_y
0x0062F658   4        edanim_active_menu
0x0062F65C   4        edanim_options_menu
0x0062F660   4        edanim_particle_menu
0x0062F664   4        edanim_particletype_menu
0x0062F668   4        edanim_localparticletype_menu
0x0062F66C   4        edanim_localparticle_menu
0x0062F670   4        edanim_switch_menu
0x0062F674   4        edanim_switchtype_menu
0x0062F678   4        edanim_sound_menu
0x0062F67C   4        edanim_soundtype_menu
0x0062F680   4        edanim_localsoundtype_menu
0x0062F684   4        edanim_localsound_menu
0x0062F688   4        edanim_bouncy_menu
0x0062F68C   4        edanim_mctb_menu
0x0062F690   4        edanim_base_scene
0x0062F694   4        edanim_emitrotz
0x0062F698   4        edanim_emitroty
0x0062F69C   4        localframecount.72
0x0062F6F0   4        edanim_mtl
0x0062F6F4   4        edanim_mtl_zoff
0x0062F6F8   4        edanim_cam_dist
0x0062F6FC   4        edanim_cam_ax
0x0062F700   4        edanim_cam_ay
0x0062F704   4        edanim_nearest
0x0062F708   4        edanim_nearest_param_id
0x0062F70C   4        edanim_nearest_particle
0x0062F710   4        edanim_nearest_sound
0x0062F714   4        edanim_next_param
0x0062F718   4        edanim_particle_mode
0x0062F71C   4        edanim_particle_type
0x0062F720   4        edanim_sound_mode
0x0062F724   4        edanim_sound_type
0x0062F728   4        edqseed
0x0062F72C   4        edbitsSfxVol
0x0062F730   1        edbits_what_game
0x0062F734   4        edSfxGlobalTab
0x0062F738   4        edSfxLevelTab
0x0062F73C   4        edSfxAllCount
0x0062F740   4        edSfxGlobalCount
0x0062F744   4        edbits_base_scene
0x0062F748   4        edfile_media
0x0062F74C   4        edfile_handle
0x0062F750   4        edfile_write_flag
0x0062F754   4        edfile_mcresult
0x0062F758   8        edfile_lock
0x0062F760   4        edfile_buffer_pointer
0x0062F764   4        do_bbox.78
0x0062F768   4        inst_to_rndr.79
0x0062F770   4        iconsize
0x0062F774   4        iconbuff
0x0062F778   4        saveload_status
0x0062F77C   4        saveload_error
0x0062F780   4        saveload_cardtype
0x0062F784   4        saveload_freespace
0x0062F788   4        saveload_cardformatted
0x0062F78C   4        saveload_cardchanged
0x0062F7AC   4        freqcount.105
0x0062F7B8   4        saveload_slotid
0x0062F7BC   4        saveload_data
0x0062F7C0   4        saveload_datasize
0x0062F7C4   4        saveload_handle
0x0062F7C8   4        do_cameras
0x0062F7CC   4        do_rigids
0x0062F7D0   4        do_chars
0x0062F7D4   4        do_locator
0x0062F7D8   4        do_debug_rndr
0x0062F7DC   4        set_cutscenecammtx
0x0062F7E0   4        NuCutSceneCharacterRender
0x0062F7E4   4        NuCutSceneCharacterRelease
0x0062F7E8   4        NuCutSceneFindCharacters
0x0062F7EC   4        NuCutSceneCharacterCreateData
0x0062F7F0   4        NuCutSceneRigidCollisionCheck
0x0062F7F4   4        locatorfns
0x0062F7F8   4        do_bbox.105
0x0062F7FC   4        do_prims.106
0x0062F800   4        do_nothing.107
0x0062F808   4        sceneinstances
0x0062F80C   4        player_mtx
0x0062F83C   4        NuBridge_base_scene
0x0062F840   4        BridgeFree
0x0062F844   4        NuBridgeProc
0x0062F848   4        NuWindQS
0x0062F84C   4        NuWindGCount
0x0062F850   4        NuWindMtxIndex
0x0062F854   4        NuWindWave
0x0062F858   4        NuWindDir
0x0062F85C   4        NuWindDir2
0x0062F860   4        edgra_active_menu
0x0062F864   4        edgra_options_menu
0x0062F868   4        edgra_instance_menu
0x0062F86C   4        edgra_clumpproperties_menu
0x0062F898   4        edgra_mtl
0x0062F89C   4        edgra_mtl_zoff
0x0062F8A0   4        edgra_cam_dist
0x0062F8A4   4        edgra_cam_ax
0x0062F8A8   4        edgra_cam_ay
0x0062F8AC   4        edgra_radius
0x0062F8B0   4        edgra_nearest
0x0062F8B4   4        edgra_instance_type
0x0062F8B8   4        edgra_next_clump
0x0062F8BC   4        edgra_units_used
0x0062F8C0   4        edgra_clumps_used
0x0062F8C4   4        edgra_clump_size
0x0062F8C8   4        ed_init
0x0062F8CC   4        ed_list
0x0062F8D0   4        ed_curr
0x0062F8D4   4        ed_module_active
0x0062F8D8   4        ed_main_menu
0x0062F8DC   4        ed_cfg_menu
0x0062F8E0   4        ed_fnt
0x0062F8E4   4        edmaincam
0x0062F8E8   4        ed_loc
0x0062F8F8   4        ui_bgmtl
0x0062F8FC   4        cliph
0x0062F900   4        clips
0x0062F904   4        clipv
0x0062F908   4        clipg
0x0062F960   4        dynascale.261
0x0062F964   4        rep_timer.262
0x0062F970   4        up_rept.290
0x0062F974   4        down_rept.291
0x0062F978   4        selection_value
0x0062F98C   4        dynascale.313
0x0062F990   4        rep_timer.314
0x0062F994   4        edui_last_item
0x0062F998   4        edui_messagemenu
0x0062F99C   4        ed_cam
0x0062F9A0   4        nusound_fade_start
0x0062F9A4   4        nusound_fade_end
0x0062F9A8   4        nusound_dpl_enabled
0x0062F9AC   4        IOP_Cnt
0x0062F9B0   4        SOUND_STEREO_READY_FLAG
0x0062F9B4   4        SOUND_CD_STATUS
0x0062F9B8   4        SOUND_SPU_ADDR
0x0062F9BC   4        SOUND_STREAM_CD_ACCESS
0x0062F9C0   4        SOUND_IOP_REQUEST_LOAD
0x0062F9C4   4        SOUND_STREAM_STATUS
0x0062F9C8   4        SOUND_SFX_TRANSFER_STATUS
0x0062F9CC   4        SOUND_SFX_TRANSFER_END
0x0062F9D0   4        SOUND_SHUTOFF_STATUS
0x0062F9D4   4        fileinfo_cnt
0x0062F9D8   4        SSample
0x0062F9DC   4        VolL
0x0062F9E0   4        VolR
0x0062F9E4   4        SStat
0x0062F9E8   4        Pitch
0x0062F9EC   4        Pitch22khz
0x0062F9F0   4        SChan
0x0062F9F4   4        Attack
0x0062F9F8   4        Release
0x0062F9FC   4        NuSoundListenPos
0x0062FA00   4        NuSndSteroPitch
0x0062FA08   4        HACKDRAWLIGHTS
0x0062FA0C   1        memdump_enabled
0x0062FA10   4        editor_active
0x0062FA14   4        app_fnt
0x0062FA18   4        NODEBRIS
0x0062FA1C   4        peak_poly_count
0x0062FA20   4        poly_count
0x0062FA24   4        poo_wee
0x0062FA28   4        number_of_times_played
0x0062FA2C   4        fmvdump_enabled
0x0062FA30   4        pad_record
0x0062FA34   4        pad_play
0x0062FA38   4        ForcePlayRecord
0x0062FA3C   4        FixFrameRate
0x0062FA40   4        texanimbits
0x0062FA50   8        Pad
0x0062FA58   4        world_vd
0x0062FA5C   4        wumpa_scene
0x0062FA60   4        crate_scene
0x0062FA64   4        font3d_scene
0x0062FA68   4        pause_scene
0x0062FA6C   4        screendump
0x0062FA70   4        gamma_val
0x0062FA74   4        fadeval
0x0062FA78   4        fadehack
0x0062FA7C   4        fade_rate
0x0062FAD8   4        pausebuzz
0x0062FADC   4        stick_bits
0x0062FAE0   4        stick_bits_db
0x0062FAE4   4        stick_oldbits
0x0062FAE8   4        main_light
0x0062FAEC   4        NoSoundPlease
0x0062FAF0   8        frameout_count
0x0062FAF8   4        frameout
0x0062FAFC   4        FRAME
0x0062FB00   4        FRAMES
0x0062FB04   4        test_sfx
0x0062FB08   4        LIFTPLAYER
0x0062FB0C   4        CRATEGIBBER
0x0062FB10   4        COMPLEXPLAYERSHADOW
0x0062FB14   4        PANELOFF
0x0062FB18   4        GLASSPLAYER
0x0062FB1C   4        SKELETALCRASH
0x0062FB20   4        DRAWCREATUREHACK
0x0062FB24   4        DRAWWORLDHACK
0x0062FB28   4        BLUR
0x0062FB2C   4        HAZE
0x0062FB30   4        NOTERRAINSTOP
0x0062FB34   4        DRAWCRATESHACK
0x0062FB38   4        DRAWDEBRISHACK
0x0062FB3C   4        DRAWWUMPAHACK
0x0062FB40   4        USELIGHTS
0x0062FB44   4        LANGUAGEOPTION
0x0062FB48   4        fmv
0x0062FB4C   4        pause_rndr_on
0x0062FB50   4        pause_rt
0x0062FB54   4        old_pause_state.147
0x0062FB58   8        bgloadchr
0x0062FB60   8        bgloadanim
0x0062FB68   4        bgload_objstart
0x0062FB6C   4        bgload_objtarg
0x0062FB70   4        bgload_bumppos
0x0062FB74   4        bgload_objspd
0x0062FB78   4        bobrate
0x0062FB7C   4        bobscale
0x0062FB80   4        fallrate
0x0062FB84   4        maxfallspd
0x0062FB88   8        bgload_model
0x0062FB90   4        bgloadlastcharacter
0x0062FB94   4        mg_accel
0x0062FB98   4        mg_friction
0x0062FB9C   4        mg_spd_rng
0x0062FBA0   4        mg_player_rng
0x0062FBA4   4        mg_player_y_offset
0x0062FBA8   4        mg_player_spin
0x0062FBAC   4        mg_player_spin_rate
0x0062FBB0   4        mg_player_tilt
0x0062FBB4   4        mg_player_tilt_scale
0x0062FBB8   4        mg_wumpa_issue_delay
0x0062FBBC   4        mg_wumpa_issue_extra_delay
0x0062FBC0   4        mg_wumpa_rand_rng
0x0062FBC4   4        mg_wumpa_rng
0x0062FBC8   4        mg_wumpa_spd
0x0062FBCC   4        mg_wumpacore_spd
0x0062FBD0   4        mg_wumpagibber
0x0062FBD4   4        mg_scoregibber
0x0062FBD8   4        mg_scoremaxgibber
0x0062FBDC   4        mg_scoregibbercntx
0x0062FBE0   4        mg_scoregibberratex
0x0062FBE4   4        mg_scoregibbercnty
0x0062FBE8   4        mg_scoregibberratey
0x0062FBEC   4        mg_colldist
0x0062FBF0   4        mg_gforce
0x0062FBF4   4        mg_yspdscale
0x0062FC00   4        mg_scoreoff
0x0062FC04   4        mg_frame
0x0062FC0C   4        camtiltrate
0x0062FC10   4        camrotrate
0x0062FC14   4        camtiltscale
0x0062FC18   4        camrotscale
0x0062FC1C   4        bump_scale
0x0062FC20   4        bgloadgibberscale
0x0062FC24   4        bgloadgibberscalecnt
0x0062FC28   4        bgloadgibberscalecntrate
0x0062FC2C   4        bgloadgibbercntx
0x0062FC30   4        bgloadgibberratex
0x0062FC34   4        bgloadgibbercnty
0x0062FC38   4        bgloadgibberratey
0x0062FC48   4        loading
0x0062FC68   4        odevframe.190
0x0062FC6C   4        dumpidx.191
0x0062FC70   4        superbuffer_ptr
0x0062FC78   4        superbuffer_base
0x0062FC80   4        superbuffer_end
0x0062FC88   4        superbuffer_free
0x0062FC8C   4        AtmosphericPressureHackedZ
0x0062FC90   4        app_tbset
0x0062FC94   4        SWIDTH
0x0062FC98   4        SHEIGHT
0x0062FCA0   4        superbuffer_reset_base
0x0062FCA4   4        ShadowMat
0x0062FCA8   4        DoMeChris
0x0062FCAC   4        save_paused
0x0062FCB0   4        pause_rndr_mtl
0x0062FCB4   4        pause_src_mtl
0x0062FCB8   8        bgload_animtime
0x0062FCC0   8        mg_rand
0x0062FCC8   4        mg_spd
0x0062FCCC   4        mg_yspd
0x0062FCD0   4        mg_wumpa_init
0x0062FCD4   4        mg_wumpa_ix
0x0062FCD8   4        mg_wumpa_issue_wait
0x0062FCDC   4        mg_wumpatot
0x0062FCE0   4        bg_cutloadrv
0x0062FCE4   4        bg_cutmovie_id
0x0062FCE8   4        testt1
0x0062FCEC   4        testt2
0x0062FCF0   4        particle_pool
0x00630968   4        player
0x0063096C   4        IDLEWAIT
0x00630970   4        plr_died
0x00630974   4        c_slot
0x00630978   4        AIVISRANGE
0x006309B0   4        SMOKEYSPEED
0x006309B4   4        SMOKEYBOOSTSPEED
0x006309B8   4        OFFROADERSEEK
0x006309BC   4        plr_terrain_ok
0x006309C0   4        plr_allow_jump
0x006309C4   4        LIGHTCREATURES
0x006309CC   4        plr_render
0x006309D0   4        jeep_draw
0x006309D4   4        glass_draw
0x006309D8   4        glass_phase
0x006309DC   4        DRAWCREATURESHADOWS
0x006309E0   4        HUBREFLECTY
0x006309E4   4        ATLASPLAYERLIFT
0x006309E8   4        temp_action
0x006309EC   4        temp_time
0x006309F0   4        temp_anim_speed
0x006309F4   2        temp_surface_xrot
0x006309F6   2        temp_surface_yrot
0x006309F8   2        temp_surface_zrot
0x006309FC   4        sceneinst_pool
0x00630A00   4        animdatainst_pool
0x00630A04   4        shaddatainst_pool
0x00630A08   4        NORMALCAMERAHEIGHT
0x00630A0C   4        CAMTOCRASH1
0x00630A10   4        CAMTOCRASH2
0x00630A14   4        CAMTOSUB
0x00630A18   4        SIDECAMDISTANCE
0x00630A1C   4        CAMTOJEEP
0x00630A20   4        CAMHEIGHT
0x00630A24   4        CAMSTOPNEAR
0x00630A28   4        CAMSTOPFAR
0x00630A2C   4        ATLASCAMHEIGHT
0x00630A30   4        temp_rail_end
0x00630A34   4        LOGOCAMX
0x00630A38   4        LOGOCAMY
0x00630A3C   4        LOGOCAMZ
0x00630A40   4        tInPlatRail
0x00630A44   4        tInCamRail
0x00630A48   4        tLeftRail
0x00630A4C   4        tCamRail
0x00630A50   4        tRightRail
0x00630A54   4        tOutCamRail
0x00630A58   4        tOutPlatRail
0x00630AA8   4        Blend.102
0x00630AAC   4        pVIS
0x00630AB0   4        iVIS
0x00630AB4   4        temp_iRAIL
0x00630AB8   4        temp_iALONG
0x00630ABC   4        temp_fALONG
0x00630AC0   4        temp_fACROSS
0x00630AC4   4        best_cRPos
0x00630AC8   4        cRPosCOUNT
0x00630ACC   4        temp_best_cRPos
0x00630AD0   4        temp_cRPosCOUNT
0x00630AD4   4        nRAILS
0x00630AD8   4        pCam
0x00630ADC   4        pNuCam
0x00630AE0   4        cut_on
0x00630AE4   2        best_railangle
0x00630AE8   4        DEMOMENUS
0x00630AEC   4        i_demolevel
0x00630AF0   4        PLAYERCOUNT
0x00630AF4   4        Paused
0x00630AF8   4        pause_dir
0x00630AFC   4        sizeof_GameObject
0x00630B00   4        sizeof_AIPacket
0x00630B04   4        sizeof_CrateCube
0x00630B08   4        sizeof_CHASE
0x00630B0C   4        sizeof_GameState
0x00630B10   4        sizeof_CharacterModel
0x00630B14   4        cortex_gameover_i
0x00630B18   4        cortex_continue_i
0x00630B1C   4        cortex_quit_i
0x00630B20   4        temp_character
0x00630B24   4        temp_character2
0x00630B28   4        temp_character_action
0x00630B2C   4        temp_character2_action
0x00630B30   4        tempanim_waitaudio
0x00630B34   4        tempanim_nextaction
0x00630B38   4        TESTCORTEXVOICES
0x00630B3C   4        DISCOXOFFSET
0x00630B44   4        Hub
0x00630B48   4        HubLevelText
0x00630B4C   2        HubLevelAngle
